ID,Date Customer,Birth Year,Generation,Age,Education,Marital Status,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat Products,Fish Products,Sweet Products,Gold Products,Total Spending,Web Visits,Web Purchases,Catalog Purchases,Store Purchases,Deals Purchases,Campaign 1,Campaign 2,Campaign 3,Campaign 4,Campaign 5,Complain,Response
6982,2013-03-19,1976,Gen X,37,Bachelor,Married,74068.0,0,0,14,783,30,537,140,76,15,1581,2,4,10,9,1,0,0,0,0,0,0,0
6431,2013-02-23,1964,Baby Boomer,49,PhD,Married,45759.0,1,1,13,42,1,18,3,0,4,68,7,2,0,3,2,0,0,0,0,0,0,0
9733,2012-09-09,1978,Gen X,34,Basic,Together,24882.0,1,0,52,1,4,10,29,0,36,80,6,1,1,2,1,0,0,1,0,0,0,0
5602,2013-05-17,1989,Millenials,24,PhD,Together,66973.0,0,0,98,466,22,432,147,113,102,1282,3,8,7,12,1,0,0,0,0,0,0,0
1324,2013-05-30,1988,Millenials,25,Bachelor,Married,38872.0,1,0,93,23,3,21,3,19,22,91,8,3,0,3,2,0,0,0,0,0,0,0
326,2013-02-18,1973,Gen X,40,Bachelor,Married,51148.0,1,1,38,235,6,45,8,9,12,315,6,5,1,6,4,0,0,0,0,0,0,0
7224,2013-12-29,1977,Gen X,36,Bachelor,Married,31353.0,1,1,24,10,0,10,3,1,7,31,8,1,1,2,2,0,0,0,0,0,0,0
6999,2014-05-13,1980,Gen X,34,Master,Married,69661.0,0,0,80,656,16,106,32,16,8,834,3,7,3,12,1,0,0,0,0,0,0,0
9938,2013-09-19,1954,Baby Boomer,59,Bachelor,Married,80067.0,0,0,82,519,17,813,27,173,51,1600,2,4,6,6,1,0,0,0,0,1,0,0
6422,2013-01-17,1954,Baby Boomer,59,Bachelor,Married,86718.0,0,0,20,344,189,482,50,33,172,1270,2,5,6,5,1,0,0,0,0,0,0,0
3182,2014-03-31,1973,Gen X,41,PhD,Single,46854.0,1,1,81,96,1,79,7,1,79,263,8,5,1,3,6,0,0,1,0,0,0,1
7300,2014-06-29,1952,Baby Boomer,62,Bachelor,Divorced,69142.0,0,1,50,448,4,34,6,4,39,535,5,8,1,7,3,0,0,0,1,0,0,0
10424,2013-12-09,1968,Gen X,45,Bachelor,Single,75922.0,0,0,60,265,138,553,224,23,92,1295,1,4,4,9,1,0,0,0,0,0,0,0
8727,2013-10-14,1978,Gen X,35,Bachelor,Divorced,63693.0,0,1,63,587,43,337,42,87,54,1150,6,11,6,9,3,0,0,0,0,0,0,0
2798,2012-11-02,1977,Gen X,35,PhD,Together,102160.0,0,0,54,763,29,138,76,176,58,1240,4,7,9,10,0,1,0,0,1,1,0,1
1030,2013-07-17,1965,Gen X,48,PhD,Single,40637.0,1,1,72,22,0,13,0,0,3,38,7,1,0,3,2,0,0,0,0,0,0,0
624,2012-11-10,1984,Millenials,28,Master,Single,18890.0,0,0,5,6,4,1,7,2,15,35,6,0,1,2,1,0,0,1,0,0,0,1
5176,2013-12-08,1988,Millenials,25,Bachelor,Together,29604.0,1,0,88,7,6,13,7,6,14,53,9,1,0,3,1,0,0,1,0,0,0,0
5552,2013-05-13,1963,Baby Boomer,50,Master,Divorced,48721.0,1,1,50,81,18,113,47,13,21,293,6,4,2,5,6,0,0,0,0,0,0,0
868,2014-06-08,1966,Gen X,48,Bachelor,Married,44794.0,0,1,99,54,0,7,0,0,4,65,6,2,0,3,1,0,0,0,0,0,0,0
380,2012-09-10,1954,Baby Boomer,58,Bachelor,Divorced,64497.0,0,1,17,1170,48,320,42,32,192,1804,8,11,4,9,5,0,0,1,0,0,0,1
2677,2013-03-31,1956,Baby Boomer,57,Bachelor,Together,46097.0,0,1,11,72,24,68,65,4,8,241,4,3,1,6,5,0,0,0,0,0,0,0
6521,2014-03-18,1954,Baby Boomer,60,Bachelor,Together,77972.0,0,0,18,613,22,319,33,102,12,1101,1,4,6,9,1,0,0,0,0,0,0,0
6927,2012-10-05,1968,Gen X,44,PhD,Married,44377.0,1,1,70,224,0,30,0,0,10,264,8,5,1,5,8,0,0,0,0,0,0,0
2877,2013-01-21,1974,Gen X,39,Master,Together,46014.0,1,1,21,410,0,59,19,9,44,541,7,7,1,8,10,0,0,0,0,0,0,0
0,2013-05-04,1985,Millenials,28,Bachelor,Married,70951.0,0,0,66,239,10,554,254,87,54,1198,1,3,4,9,1,0,0,0,0,0,0,0
1584,2014-04-01,1977,Gen X,37,Bachelor,Married,41443.0,1,0,79,171,7,171,25,19,89,482,8,8,1,5,6,0,0,0,0,0,0,0
7264,2014-05-12,1978,Gen X,36,Master,Single,52195.0,2,1,2,12,0,4,0,0,1,17,8,1,0,2,1,0,0,0,0,0,0,0
6274,2013-11-15,1948,Baby Boomer,65,Master,Married,83790.0,0,0,81,1076,16,417,42,48,16,1615,3,8,10,6,1,0,0,0,1,1,0,0
1377,2013-08-31,1954,Baby Boomer,59,Master,Widow,44551.0,0,1,24,182,4,33,0,0,66,285,7,4,1,5,2,0,0,0,0,0,0,0
454,2012-11-14,1980,Gen X,32,Bachelor,Together,69508.0,1,0,48,824,32,162,42,32,43,1135,6,11,4,11,2,0,0,0,0,0,0,0
1755,2014-04-11,1988,Millenials,26,Master,Together,45204.0,1,0,93,30,11,25,29,1,18,114,3,1,1,4,1,0,0,0,0,0,0,0
2075,2013-11-14,1969,Gen X,44,Bachelor,Married,72460.0,0,0,56,377,10,540,80,30,10,1047,1,3,5,7,1,0,0,0,0,0,0,0
4785,2014-04-14,1970,Gen X,44,PhD,Together,77622.0,0,2,3,520,7,154,19,0,14,714,3,6,3,11,2,0,0,0,0,0,0,0
9076,2013-01-05,1980,Gen X,33,PhD,Married,30732.0,1,0,44,155,1,25,0,1,3,185,8,4,1,4,4,0,0,0,0,0,0,0
7079,2012-09-08,1962,Baby Boomer,50,Bachelor,Divorced,63887.0,0,1,38,897,23,207,15,11,92,1245,6,9,6,12,5,0,0,0,0,0,0,0
4653,2013-03-26,1978,Gen X,35,Bachelor,Together,42011.0,1,0,46,131,0,16,2,1,39,189,8,3,1,4,4,0,0,0,0,0,0,0
7375,2012-10-25,1976,Gen X,36,Bachelor,Together,51369.0,0,1,84,297,7,79,0,11,182,576,8,8,2,4,2,0,0,0,0,0,0,0
709,2012-12-09,1952,Baby Boomer,60,Bachelor,Divorced,51537.0,0,1,27,787,20,204,0,0,92,1103,8,2,2,11,3,0,0,0,0,0,0,0
460,2012-08-08,1972,Gen X,40,PhD,Married,79930.0,0,0,72,792,86,740,67,51,17,1753,2,3,5,8,1,0,0,0,0,0,0,0
3726,2014-02-16,1986,Millenials,28,PhD,Together,34320.0,1,0,66,4,1,9,3,0,0,17,8,1,0,2,1,0,0,0,0,0,0,0
6798,2013-03-20,1966,Gen X,47,Bachelor,Single,37070.0,1,1,30,231,7,137,4,15,39,433,7,5,1,8,9,0,0,0,0,0,0,1
5341,2013-01-05,1962,Baby Boomer,51,Master,Divorced,81975.0,0,1,2,983,76,184,180,138,27,1588,7,6,3,4,1,0,0,0,0,1,0,0
1606,2013-05-15,1971,Gen X,42,Bachelor,Together,38590.0,1,0,65,3,1,8,4,3,3,22,8,1,0,2,1,0,0,0,0,0,0,0
9617,2014-04-16,1951,Baby Boomer,63,Bachelor,Single,15033.0,0,0,37,0,4,5,6,0,4,19,3,1,0,3,1,0,0,0,0,0,0,0
3233,2013-03-23,1965,Gen X,48,PhD,Married,62745.0,0,1,89,562,21,464,28,10,32,1117,5,7,8,11,3,0,0,0,0,0,0,0
89,2013-12-09,1975,Gen X,38,Master,Married,22212.0,1,0,49,5,9,20,6,8,21,69,6,2,0,4,2,0,0,0,0,0,0,0
2936,2013-12-04,1982,Millenials,31,Master,Together,23661.0,1,0,46,18,0,4,0,0,1,23,7,1,0,3,1,0,0,0,0,0,0,0
9449,2013-10-04,1958,Baby Boomer,55,PhD,Single,79761.0,0,1,32,415,5,124,15,35,11,605,3,5,2,11,1,0,0,0,0,0,0,0
7297,2013-12-26,1973,Gen X,40,Bachelor,Single,7500.0,1,0,54,5,3,10,12,7,20,57,7,3,1,3,4,0,0,0,0,0,0,0
313,2013-10-28,1968,Gen X,45,Bachelor,Widow,73455.0,0,0,98,901,61,757,186,163,20,2088,3,6,5,10,1,0,0,0,1,0,0,0
9940,2012-12-23,1958,Baby Boomer,54,Bachelor,Together,64961.0,0,1,97,382,114,276,75,124,38,1009,3,6,4,4,2,0,0,0,0,0,0,0
10735,2013-07-31,1971,Gen X,42,Bachelor,Single,22804.0,1,0,75,14,1,7,2,1,1,26,9,2,0,2,1,0,0,0,0,0,0,0
9529,2013-11-28,1990,Millenials,23,Bachelor,Married,73687.0,0,0,8,559,153,503,218,13,181,1627,2,3,9,9,1,1,0,0,0,0,0,1
6439,2012-08-17,1958,Baby Boomer,54,Bachelor,Married,61074.0,0,1,37,789,0,133,0,28,152,1102,7,11,5,8,7,0,0,0,0,0,0,0
7411,2014-06-05,1964,Baby Boomer,50,PhD,Married,31686.0,1,1,31,11,0,5,0,0,1,17,6,1,0,3,2,0,0,0,0,0,0,0
2176,2013-05-20,1972,Gen X,41,Bachelor,Married,80134.0,1,0,40,1218,16,272,104,0,80,1690,6,5,3,6,2,1,0,0,1,1,0,1
9265,2013-01-09,1953,Baby Boomer,60,Bachelor,Married,75027.0,0,1,74,925,64,179,133,12,77,1390,5,9,4,6,2,0,0,0,0,0,0,0
8867,2012-08-31,1988,Millenials,24,PhD,Married,67546.0,0,0,90,864,134,768,150,38,172,2126,3,4,10,5,1,0,0,0,0,0,0,0
8932,2012-10-29,1969,Gen X,43,Master,Together,65176.0,0,1,57,960,28,183,220,70,70,1531,6,9,6,6,4,0,0,0,0,0,0,0
10236,2013-09-16,1975,Gen X,38,Master,Single,31160.0,1,0,59,16,3,25,6,1,13,64,8,2,0,3,2,0,0,0,0,0,0,0
6340,2013-10-27,1985,Millenials,28,Bachelor,Single,29938.0,1,0,52,3,3,7,0,2,11,26,6,1,0,3,2,0,0,0,0,0,0,0
10089,2013-04-05,1974,Gen X,39,Bachelor,Divorced,102692.0,0,0,5,168,148,444,32,172,148,1112,2,6,9,13,1,1,1,0,1,1,0,1
2227,2012-09-22,1958,Baby Boomer,54,Master,Together,26490.0,0,0,92,45,47,52,21,20,25,210,6,3,1,5,2,0,0,0,0,0,0,0
10992,2012-08-29,1967,Gen X,45,Bachelor,Together,75702.0,1,1,77,650,28,353,45,42,30,1148,8,4,6,11,5,0,0,0,0,0,0,0
5304,2012-10-13,1974,Gen X,38,PhD,Single,30899.0,1,0,35,24,0,8,0,0,1,33,6,1,0,3,2,0,0,0,0,0,0,0
309,2012-10-16,1961,Baby Boomer,51,PhD,Together,63342.0,0,1,48,918,21,118,13,10,21,1101,6,8,3,5,3,0,0,0,1,0,0,0
3406,2012-10-22,1964,Baby Boomer,48,Bachelor,Single,45989.0,0,1,97,138,33,87,28,24,12,322,3,3,2,7,4,0,0,0,0,0,0,0
2661,2013-06-04,1964,Baby Boomer,49,Bachelor,Single,18701.0,1,1,95,12,4,2,10,6,10,44,5,2,0,4,4,0,0,0,0,0,0,0
3153,2013-12-08,1957,Baby Boomer,56,PhD,Single,40737.0,2,1,24,11,0,4,0,0,2,17,8,1,0,2,1,0,0,0,0,0,0,0
10264,2012-10-10,1979,Gen X,33,Bachelor,Divorced,15287.0,1,0,60,1,2,8,4,3,13,31,7,1,1,2,2,0,0,1,0,0,0,1
1184,2013-05-22,1968,Gen X,45,PhD,Divorced,69674.0,0,2,46,554,41,215,11,0,24,845,5,10,2,10,3,0,0,0,0,0,0,0
4200,2014-06-17,1970,Gen X,44,Master,Married,44159.0,1,0,85,167,2,62,24,13,7,275,5,4,1,6,4,0,0,0,0,0,0,0
9396,2012-11-23,1978,Gen X,34,PhD,Married,37717.0,1,0,31,9,0,6,4,1,5,25,9,1,0,2,1,0,0,0,0,0,0,0
2387,2013-02-03,1952,Baby Boomer,61,Master,Together,43776.0,1,1,9,177,2,71,3,2,20,275,8,5,2,4,6,0,0,0,0,0,0,1
6690,2013-03-14,1966,Gen X,47,Master,Married,38179.0,1,1,30,38,4,22,4,2,20,90,7,3,1,3,4,0,0,0,0,0,0,0
1225,2014-06-26,1963,Baby Boomer,51,Bachelor,Married,80124.0,0,0,47,483,84,398,205,84,241,1495,1,3,7,8,1,0,0,1,0,0,0,0
9703,2012-10-15,1970,Gen X,42,PhD,Married,38097.0,1,1,70,77,2,35,0,1,69,184,7,3,2,2,4,0,0,1,0,0,0,1
291,2013-06-19,1970,Gen X,43,Bachelor,Married,72940.0,0,0,13,182,74,298,162,149,116,981,1,3,3,6,1,0,0,0,0,0,0,0
4557,2013-10-04,1970,Gen X,43,Bachelor,Together,22070.0,1,0,11,10,7,19,8,2,21,67,6,2,2,2,2,0,0,0,0,0,0,0
2379,2012-09-22,1953,Baby Boomer,59,Bachelor,Single,69267.0,0,0,31,778,44,499,95,73,146,1635,7,3,4,5,2,0,0,0,0,0,0,1
5726,2014-03-20,1983,Millenials,31,Master,Single,31788.0,1,0,15,16,7,23,0,8,6,60,5,3,0,4,3,0,0,0,0,0,1,0
3066,2014-02-04,1975,Gen X,39,PhD,Together,61905.0,0,1,2,167,0,43,6,2,13,231,5,4,2,4,2,0,0,0,0,0,0,0
6336,2014-04-06,1960,Baby Boomer,54,Bachelor,Married,29315.0,1,1,55,13,2,14,8,7,4,48,6,2,0,4,4,0,0,0,0,0,0,0
10967,2013-02-06,1963,Baby Boomer,50,Bachelor,Divorced,33378.0,1,1,38,33,6,40,3,7,10,99,7,2,0,4,3,0,0,0,0,0,0,0
2304,2013-09-16,1963,Baby Boomer,50,PhD,Together,66313.0,0,1,86,625,7,99,10,22,7,770,4,6,3,12,2,0,0,0,0,0,0,0
3445,2013-01-17,1956,Baby Boomer,57,Bachelor,Single,60714.0,0,0,56,216,162,224,101,92,162,957,5,7,4,10,2,0,0,0,0,0,0,1
7828,2014-04-30,1981,Millenials,33,Master,Together,77882.0,0,0,29,68,129,396,188,22,15,818,1,3,3,5,1,0,0,0,0,0,0,0
3762,2013-04-02,1986,Millenials,27,PhD,Single,69867.0,0,0,30,196,0,512,33,130,54,925,1,3,5,8,1,1,0,0,0,0,0,1
4391,2013-04-21,1968,Gen X,45,Master,Divorced,63841.0,0,1,64,635,15,100,20,7,131,908,6,9,3,9,1,0,0,0,0,0,0,0
4669,2013-02-11,1981,Millenials,32,Basic,Married,24480.0,1,0,46,4,19,9,28,25,17,102,7,3,0,4,3,0,0,0,0,0,0,0
1672,2014-03-01,1974,Gen X,40,PhD,Together,65640.0,0,1,74,204,7,149,20,15,66,461,2,5,1,8,1,0,0,0,0,0,0,0
8962,2014-04-17,1975,Gen X,39,Master,Married,44319.0,1,1,18,26,0,8,0,0,3,37,5,2,0,3,2,0,0,0,0,0,0,0
9974,2013-07-12,1974,Gen X,39,Bachelor,Married,30631.0,1,0,75,15,6,20,4,5,20,70,7,3,1,2,1,0,0,0,0,0,0,0
10983,2013-01-29,1952,Baby Boomer,61,Bachelor,Together,75278.0,0,0,17,304,98,230,150,74,74,930,3,6,3,13,1,0,0,0,0,0,0,0
8148,2013-01-08,1956,Baby Boomer,57,Master,Together,50898.0,1,1,88,285,28,242,55,114,135,859,5,6,2,12,13,0,0,0,0,0,0,0
10102,2014-05-12,1966,Gen X,48,Bachelor,Widow,79946.0,0,0,19,395,183,565,166,141,28,1478,3,5,11,5,1,0,0,0,0,0,0,0
4697,2013-06-13,1949,Baby Boomer,64,Master,Divorced,35416.0,0,0,62,248,3,81,4,3,51,390,8,7,1,5,3,0,0,0,0,0,0,0
9262,2013-07-04,1984,Millenials,29,Master,Together,32414.0,0,0,11,20,6,5,0,9,12,52,7,1,0,3,1,0,0,1,0,0,0,0
7254,2013-12-27,1969,Gen X,44,Bachelor,Together,38361.0,1,0,74,39,0,56,20,8,14,137,7,3,1,3,3,0,0,0,0,0,0,0
4543,2012-10-31,1980,Gen X,32,Bachelor,Married,82497.0,0,0,32,777,129,573,216,21,203,1919,4,2,7,9,1,0,0,0,0,1,0,0
4927,2014-01-15,1971,Gen X,43,Bachelor,Together,16626.0,2,0,76,8,3,22,21,1,13,68,9,3,0,3,3,0,0,0,0,0,0,0
10451,2013-03-12,1965,Gen X,48,Bachelor,Together,29672.0,1,1,6,9,1,3,0,4,8,25,6,0,0,3,1,0,0,0,0,0,0,0
2926,2012-08-23,1952,Baby Boomer,60,Master,Together,55951.0,0,1,62,1241,0,80,0,13,40,1374,8,3,6,11,3,0,1,0,1,0,0,0
2874,2013-03-07,1988,Millenials,25,Master,Divorced,35388.0,1,0,20,6,4,7,4,3,8,32,7,1,0,3,1,0,0,0,0,0,0,0
9738,2013-01-13,1986,Millenials,27,Master,Together,42386.0,1,0,43,65,4,16,0,4,11,100,8,3,0,3,1,0,0,0,0,0,0,0
7119,2013-01-12,1982,Millenials,31,Bachelor,Single,68627.0,0,0,45,395,15,263,60,54,38,825,1,2,3,6,1,0,0,0,0,0,0,0
3924,2014-03-17,1965,Gen X,49,PhD,Divorced,57912.0,0,1,34,801,0,80,0,0,35,916,5,8,3,12,5,0,0,0,1,0,0,0
5827,2014-04-16,1958,Baby Boomer,56,Bachelor,Divorced,35246.0,1,1,53,36,0,12,2,2,10,62,5,3,1,3,4,0,0,0,0,0,0,0
5596,2013-10-12,1956,Baby Boomer,57,Master,Together,58821.0,0,1,44,513,14,154,19,0,28,728,6,9,2,9,1,0,0,0,0,0,0,0
10812,2014-03-01,1978,Gen X,36,PhD,Married,46377.0,1,0,89,37,0,46,4,3,0,90,4,2,1,3,1,0,0,0,0,0,0,0
1717,2014-04-13,1988,Millenials,26,Bachelor,Single,39747.0,1,0,43,80,15,93,20,13,52,273,8,5,1,4,3,0,0,0,0,0,0,0
9491,2013-12-27,1984,Millenials,29,Bachelor,Together,23976.0,1,0,68,14,1,21,2,3,25,66,7,3,1,3,3,0,0,0,0,0,0,0
9274,2013-03-28,1961,Baby Boomer,52,Master,Married,80950.0,0,0,44,525,147,112,219,147,63,1213,2,6,7,9,1,1,0,0,0,0,0,0
6609,2012-09-18,1966,Gen X,46,Bachelor,Widow,27038.0,0,0,64,1,26,25,17,23,15,107,9,3,0,3,1,0,0,0,0,0,0,1
6963,2014-03-05,1947,Baby Boomer,67,Bachelor,Single,77457.0,0,0,85,675,11,400,15,45,11,1157,1,2,5,10,1,0,0,0,0,1,0,0
4440,2013-09-10,1964,Baby Boomer,49,Master,Married,64100.0,0,1,93,509,0,27,0,0,10,546,7,8,3,6,1,0,0,0,1,0,0,0
1379,2013-04-27,1992,Millenials,21,Master,Together,42670.0,0,0,12,154,2,46,20,4,15,241,4,4,2,4,1,0,0,0,0,0,0,0
10032,2014-01-18,1976,Gen X,38,Bachelor,Divorced,12571.0,1,0,86,3,5,14,2,12,17,53,6,3,1,3,4,0,0,0,0,0,0,0
2826,2013-10-28,1967,Gen X,46,Bachelor,Married,22574.0,2,1,28,25,0,8,2,0,2,37,7,2,0,3,2,0,0,0,0,0,0,0
6320,2013-02-06,1976,Gen X,37,Master,Single,70893.0,0,0,42,768,44,561,77,44,14,1508,3,6,6,10,1,0,0,0,0,0,0,0
3050,2013-12-17,1966,Gen X,47,Bachelor,Married,54198.0,1,1,13,185,0,28,3,2,17,235,4,3,1,6,6,0,0,0,0,0,0,0
231,2014-03-11,1956,Baby Boomer,58,Master,Together,28839.0,1,1,86,24,0,7,0,0,1,32,5,2,0,3,2,0,0,0,0,0,0,0
2392,2013-07-29,1972,Gen X,41,Bachelor,Married,40321.0,1,1,59,44,4,21,6,0,27,102,7,3,0,3,2,0,0,0,0,0,0,0
9478,2012-08-14,1985,Millenials,27,Bachelor,Single,66503.0,1,0,30,91,64,128,65,3,50,401,3,4,3,6,2,0,0,0,0,0,0,0
113,2013-07-16,1951,Baby Boomer,62,Bachelor,Married,30833.0,1,1,33,11,0,7,3,1,6,28,5,1,0,3,2,0,0,0,0,0,0,0
1802,2013-01-17,1971,Gen X,42,Bachelor,Married,64795.0,0,1,23,412,5,119,38,29,77,680,2,3,3,12,3,0,0,0,0,0,0,0
520,2013-07-01,1974,Gen X,39,Bachelor,Married,34421.0,1,0,81,3,3,7,6,2,9,30,7,1,0,2,1,0,0,0,0,0,0,0
8275,2014-02-09,1965,Gen X,49,PhD,Divorced,47025.0,1,1,6,16,0,3,0,0,1,20,7,1,0,2,1,0,0,0,0,0,0,0
9750,2013-02-07,1961,Baby Boomer,52,PhD,Divorced,64325.0,0,1,41,731,60,353,78,12,73,1307,7,10,3,5,5,0,0,0,0,0,0,0
2607,2013-01-11,1953,Baby Boomer,60,Bachelor,Single,40464.0,0,1,78,424,17,118,7,23,41,630,8,8,2,8,6,0,0,0,0,0,0,0
7214,2013-07-05,1957,Baby Boomer,56,Bachelor,Married,62187.0,0,0,49,792,0,275,45,45,126,1283,3,4,8,5,1,0,0,0,0,0,0,0
5835,2013-07-02,1976,Gen X,37,PhD,Divorced,14849.0,1,0,39,21,2,28,3,2,9,65,8,2,0,4,3,0,0,0,0,0,0,0
3896,2013-11-07,1984,Millenials,29,Bachelor,Married,27255.0,1,0,3,22,1,11,0,1,2,37,7,1,0,3,1,0,0,0,0,0,0,0
10350,2013-05-09,1950,Baby Boomer,63,PhD,Married,54432.0,2,1,37,33,0,5,0,0,0,38,4,1,0,3,1,0,0,0,0,0,0,0
7786,2013-02-13,1986,Millenials,27,PhD,Single,29999.0,1,0,22,68,7,59,10,5,11,160,8,3,1,4,4,0,0,0,0,0,0,0
2861,2013-04-16,1983,Millenials,30,Bachelor,Single,24072.0,1,0,79,9,1,6,3,0,4,23,8,1,0,2,1,0,0,0,0,0,0,0
663,2013-09-11,1989,Millenials,24,PhD,Single,33996.0,0,0,46,40,2,15,8,0,6,71,4,1,1,3,1,0,0,0,0,0,0,0
10675,2013-04-03,1956,Baby Boomer,57,PhD,Married,66334.0,0,1,82,909,11,218,0,0,23,1161,5,9,3,5,2,0,0,0,0,0,0,1
2521,2013-01-10,1971,Gen X,42,Master,Married,35178.0,1,0,10,23,1,13,2,2,18,59,7,1,1,2,1,0,0,1,0,0,0,1
9592,2013-06-30,1983,Millenials,30,Bachelor,Together,22010.0,1,0,51,11,2,9,3,0,8,33,8,2,0,3,2,0,0,0,0,0,0,0
10151,2012-09-12,1960,Baby Boomer,52,Bachelor,Divorced,62204.0,0,2,38,317,46,247,151,46,139,946,3,4,5,12,1,0,0,0,0,0,0,0
7381,2012-12-06,1968,Gen X,44,Bachelor,Divorced,75693.0,0,0,10,797,153,293,72,97,30,1442,4,11,4,6,1,1,0,0,1,1,0,1
4099,2012-11-12,1972,Gen X,40,Bachelor,Married,30675.0,1,0,14,10,2,16,11,2,21,62,8,1,0,3,1,0,0,0,0,0,0,0
9560,2013-03-03,1965,Gen X,48,Bachelor,Together,83003.0,0,0,18,856,61,570,40,25,122,1674,3,7,6,8,1,0,0,0,0,1,0,1
10172,2012-08-10,1988,Millenials,24,Bachelor,Single,68655.0,0,0,95,456,19,832,75,118,38,1538,3,4,5,11,1,0,0,0,0,0,0,0
11191,2013-12-07,1986,Millenials,27,Bachelor,Divorced,41411.0,0,0,11,37,32,38,11,3,18,139,6,2,1,4,1,0,0,0,0,0,0,0
9707,2012-11-23,1969,Gen X,43,PhD,Married,55212.0,0,1,65,1103,0,45,0,0,34,1182,8,4,2,11,3,0,1,0,1,0,0,0
6245,2013-06-13,1950,Baby Boomer,63,PhD,Together,59292.0,0,1,71,378,14,68,19,14,14,507,3,3,5,8,2,0,0,0,0,0,0,0
8234,2013-08-15,1973,Gen X,40,Basic,Together,27190.0,1,0,13,1,6,7,0,1,3,18,8,1,0,2,1,0,0,1,0,0,0,1
1411,2013-11-10,1952,Baby Boomer,61,Bachelor,Divorced,82623.0,0,0,58,204,34,204,172,153,173,940,1,2,9,4,1,0,0,0,0,0,0,0
8553,2013-06-23,1965,Gen X,48,Bachelor,Married,44300.0,1,1,65,30,0,9,0,0,3,42,6,1,0,3,2,0,0,0,0,0,0,0
1826,2014-06-16,1970,Gen X,44,Bachelor,Divorced,84835.0,0,0,0,189,104,379,111,189,218,1190,1,4,4,6,1,0,0,0,0,0,0,1
8842,2012-12-25,1971,Gen X,41,Bachelor,Widow,30372.0,1,1,33,15,0,12,7,3,7,44,7,2,0,3,3,0,0,0,0,0,0,0
11030,2014-01-03,1976,Gen X,38,Master,Married,33181.0,1,0,90,9,0,3,0,0,4,16,6,1,0,2,1,0,0,1,0,0,0,0
2579,2013-12-17,1957,Baby Boomer,56,Bachelor,Married,71113.0,0,1,95,495,33,255,11,33,8,835,4,6,7,9,4,0,0,0,0,0,0,0
175,2013-01-10,1986,Millenials,27,Bachelor,Married,71952.0,1,0,93,656,80,455,52,107,93,1443,4,8,4,8,2,0,0,1,0,1,0,0
9185,2013-10-28,1966,Gen X,47,PhD,Single,69759.0,0,0,38,452,20,514,13,30,0,1029,3,4,6,5,3,0,0,0,0,0,0,1
11056,2012-10-27,1974,Gen X,38,Bachelor,Married,72099.0,0,0,18,546,91,410,119,0,22,1188,1,3,4,10,1,0,0,0,0,0,0,0
9365,2012-12-22,1976,Gen X,36,PhD,Single,60000.0,0,1,57,1048,0,217,0,0,12,1277,6,11,3,5,5,0,0,0,0,0,0,0
6201,2013-11-29,1978,Gen X,35,Bachelor,Single,38643.0,1,1,45,22,2,14,0,1,10,49,7,2,0,3,2,0,0,0,0,0,1,0
2061,2013-05-11,1955,Baby Boomer,58,Bachelor,Married,50737.0,0,1,61,78,0,11,0,0,10,99,6,2,0,4,1,0,0,0,1,0,0,0
6184,2012-12-12,1969,Gen X,43,PhD,Married,68462.0,0,0,6,561,64,785,84,128,48,1670,1,3,3,8,1,0,0,0,0,0,0,0
6142,2013-08-20,1943,Silent Gen,70,Master,Married,65073.0,0,0,65,629,17,177,69,0,8,900,2,5,3,5,1,0,0,0,0,0,1,0
4107,2013-10-08,1948,Baby Boomer,65,PhD,Together,46681.0,0,2,52,269,15,69,15,19,38,425,5,4,6,4,2,0,0,0,0,0,0,0
7274,2012-09-28,1957,Baby Boomer,55,Bachelor,Married,78618.0,0,0,87,736,163,818,212,163,61,2153,2,4,7,10,1,0,0,0,1,0,0,0
9336,2014-03-22,1969,Gen X,45,PhD,Widow,62187.0,0,1,38,512,0,83,0,0,41,636,4,6,2,10,3,0,0,0,0,0,0,0
2958,2014-02-24,1978,Gen X,36,Bachelor,Married,28442.0,2,0,53,19,3,10,11,8,6,57,4,2,1,4,3,0,0,0,0,0,0,0
5837,2012-12-28,1967,Gen X,45,Bachelor,Married,51479.0,1,1,67,247,8,160,6,8,65,494,7,6,3,6,7,0,0,0,0,0,0,0
10704,2012-08-21,1969,Gen X,43,Bachelor,Single,54803.0,0,1,65,404,0,92,28,27,142,693,4,6,2,9,2,0,0,0,0,0,0,0
5125,2013-05-17,1960,Baby Boomer,53,Bachelor,Married,79530.0,0,0,64,333,0,815,129,42,29,1348,2,4,10,11,1,0,0,0,0,0,0,0
4432,2013-03-16,1976,Gen X,37,Bachelor,Divorced,31615.0,1,0,82,2,3,20,6,11,9,51,7,2,0,3,2,0,0,0,0,0,0,0
5955,2012-11-17,1962,Baby Boomer,50,Bachelor,Together,72025.0,0,0,27,833,33,549,151,133,233,1932,3,4,3,8,1,0,0,0,0,0,0,0
2928,2012-12-01,1975,Gen X,37,PhD,Single,52614.0,0,1,63,789,0,142,12,9,38,990,8,2,4,8,2,0,0,0,0,0,0,0
5680,2014-04-22,1984,Millenials,30,Master,Married,35684.0,1,0,66,10,4,7,0,6,3,30,6,1,0,3,1,0,0,0,0,0,0,0
10313,2012-10-28,1975,Gen X,37,Bachelor,Married,48178.0,1,1,69,159,4,45,6,2,38,254,8,5,1,4,6,0,0,0,0,0,0,0
